index,company_name,date,ticker,cusip,reviews_url
7574,truist financial corp,None,None,None,https://www.glassdoor.com/Reviews/Truist-Reviews-E3145458.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7575,trulia inc,2012-09-20T00:00:00.000000000,TRLA.2,897888103,https://www.glassdoor.com/Reviews/Trulia-Reviews-E226815.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7576,trump entertainment resorts,1995-07-07T00:00:00.000000000,TRMPQ,89816T103,https://www.glassdoor.com/Reviews/Trump-Entertainment-Resorts-Reviews-E7504528.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7577,trunkbow intl holdings ltd,2011-02-03T00:00:00.000000000,TBOW,89818A102,https://www.glassdoor.com/Reviews/Trunkbow-Reviews-E354696.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7578,trupanion inc,2014-07-18T00:00:00.000000000,TRUP,898202106,https://www.glassdoor.com/Reviews/Trupanion-Reviews-E349319.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7579,trustmark corp,1987-10-20T00:00:00.000000000,TRMK,898402102,https://www.glassdoor.com/Reviews/Trustmark-National-Bank-Reviews-E1402.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7580,trw automotive holdings corp,20040202,TRW,87264S106,https://www.glassdoor.com/Reviews/BCS-Automotive-Interface-Solutions-Reviews-E2180956.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7581,trx inc,20050927,TRXI,898452107,https://www.glassdoor.com/Reviews/TRX-Reviews-E11551.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7582,trxade health inc,2020-02-13T00:00:00.000000000,MEDS,89846A207,https://www.glassdoor.com/Reviews/Trxade-Reviews-E984199.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7583,tsakos energy navigation ltd,None,None,None,https://www.glassdoor.com/Reviews/Tsakos-Energy-Navigation-Reviews-E14904.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7584,tscan therapeutics inc,2021-07-16T00:00:00.000000000,TCRX,89854M101,https://www.glassdoor.com/Reviews/TScan-Therapeutics-Reviews-E2914506.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7585,tsr inc,None,None,None,https://www.glassdoor.com/Reviews/TSR-Consulting-Reviews-E1943.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7586,tss inc,19830708,TSSI,87288V101,https://www.glassdoor.com/Reviews/TSS-Sweden--Reviews-E5088215.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7587,ttec holdings inc,1996-07-31T00:00:00.000000000,TTEC,89854H102,https://www.glassdoor.com/Reviews/TTEC-Reviews-E5944.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7588,tti team telecom intl ltd,1996-12-04T00:00:00.000000000,TTIL,M88258104,https://www.glassdoor.com/Reviews/TEOCO-Reviews-E12167.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7589,ttm technologies inc,2000-09-21T00:00:00.000000000,TTMI,87305R109,https://www.glassdoor.com/Reviews/TTM-Technologies-Reviews-E12135.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7590,tubemogul inc,2014-07-18T00:00:00.000000000,TUBE,898570106,https://www.glassdoor.com/Reviews/TubeMogul-Reviews-E250150.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7591,tucows inc,1996-04-29T00:00:00.000000000,TCX,898697206,https://www.glassdoor.com/Reviews/Tucows-Reviews-E6018.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7592,tuesday morning corp,1999-04-22T00:00:00.000000000,TUEM,89904V200,https://www.glassdoor.com/Reviews/Tuesday-Morning-Reviews-E1973.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7593,tufco technologies inc,1994-01-21T00:00:00.000000000,TFCO,899040109,https://www.glassdoor.com/Reviews/Tufco-Technologies-Reviews-E2604.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7594,tufin software technologies,2019-04-11T00:00:00.000000000,TUFN,M8893U102,https://www.glassdoor.com/Reviews/Tufin-Reviews-E544413.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7595,tumbleweed communications co,1999-08-06T00:00:00.000000000,TMWD,899690101,https://www.glassdoor.com/Reviews/Tumbleweed-Communications-Reviews-E9381.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7596,tumi holdings inc,2012-04-19T00:00:00.000000000,TUMI,89969Q104,https://www.glassdoor.com/Reviews/Tumi-Reviews-E20782.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7597,tupperware brands corp,1996-05-21T00:00:00.000000000,TUP,899896104,https://www.glassdoor.com/Reviews/Tupperware-Reviews-E5798.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7598,turbochef technologies inc,1994-04-07T00:00:00.000000000,OVEN,900006206,https://www.glassdoor.com/Reviews/TurboChef-Reviews-E5182.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7599,turning point brands inc,2016-05-11T00:00:00.000000000,TPB,90041L105,https://www.glassdoor.com/Reviews/Turning-Point-Brands-Reviews-E2537702.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7600,turtle beach corp,None,None,None,https://www.glassdoor.com/Reviews/Turtle-Beach-Reviews-E541080.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7601,tuscan holdings corp,2019-03-05T00:00:00.000000000,THCB,90069K104,https://www.glassdoor.com/Reviews/Tuscan-Son-Reviews-E4660097.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7602,tusimple holdings inc,2021-04-15T00:00:00.000000000,TSP,90089L108,https://www.glassdoor.com/Reviews/TuSimple-Reviews-E1147857.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7603,tutogen medical inc,1987-11-12T00:00:00.000000000,TTG,901107102,https://www.glassdoor.com/Reviews/Tutogen-Medical-Reviews-E4769.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7604,tutor perini corp,None,None,None,https://www.glassdoor.com/Reviews/Tutor-Perini-Corporation-Reviews-E979.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7605,tuya inc,2021-03-18T00:00:00.000000000,TUYA,90114C107,https://www.glassdoor.com/Reviews/Tuya-Reviews-E2412662.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7606,tvi corp,None,None,None,https://www.glassdoor.com/Reviews/TVi-Taiwan--Reviews-E5882386.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7607,tw telecom inc,1999-05-12T00:00:00.000000000,TWTC,87311L104,https://www.glassdoor.com/Reviews/TW-Telecom-Reviews-E2841843.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7608,tween brands inc,1999-08-09T00:00:00.000000000,TWB,901166108,https://www.glassdoor.com/Reviews/Tween-Brands-Reviews-E9737.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7609,twilio inc,2016-06-23T00:00:00.000000000,TWLO,90138F102,https://www.glassdoor.com/Reviews/Twilio-Reviews-E410790.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7610,twin disc inc,19900124,TWIN,901476101,https://www.glassdoor.com/Reviews/Twin-Disc-Reviews-E680.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7611,twin vee powercats co,2021-07-21T00:00:00.000000000,VEEE,90177C101,https://www.glassdoor.com/Reviews/Twin-Vee-PowerCats-Reviews-E2916016.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7612,twin vee powercats inc,2007-08-07T00:00:00.000000000,TVPC,90177L101,https://www.glassdoor.com/Reviews/Twin-Vee-PowerCats-Reviews-E2916016.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7613,twist bioscience corp,2018-10-31T00:00:00.000000000,TWST,90184D100,https://www.glassdoor.com/Reviews/Twist-Bioscience-Reviews-E925103.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7614,twitter inc,2013-11-07T00:00:00.000000000,TWTR,90184L102,https://www.glassdoor.com/Reviews/Twitter-Reviews-E100569.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7615,two harbors investment corp,2009-10-29T00:00:00.000000000,TWO,90187B804,https://www.glassdoor.com/Reviews/Two-Harbors-Investment-Reviews-E1382420.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7616,two river bancorp,2000-05-10T00:00:00.000000000,TRCB,90207C105,https://www.glassdoor.com/Reviews/Two-River-Community-Bank-Reviews-E643262.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7617,txco resources inc,1987-01-01T00:00:00.000000000,TXCOQ,87311M102,https://www.glassdoor.com/Reviews/TXCO-Resources-Reviews-E4830.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7618,tyco international plc,None,None,None,https://www.glassdoor.com/Reviews/Tyco-Reviews-E681.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7619,tyler technologies inc,None,None,None,https://www.glassdoor.com/Reviews/Tyler-Technologies-Reviews-E682.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7620,tyme technologies inc,None,None,None,https://www.glassdoor.com/Reviews/TYME-NJ--Reviews-E7884144.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
7621,tyra biosciences inc,2021-09-15T00:00:00.000000000,TYRA,90240B106,https://www.glassdoor.com/Reviews/Tyra-Reviews-E6000776.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
